vendor_id,category,event_type,location,capacity,rating,experience_years,popularity_score,duration_hours,month,price
7692,Florist,Birthday,Gelioya,831,4.02,12,423,4,June,168500
7693,Decoration,Cultural,Pilimathalawa,504,4.59,18,568,10,March,197300
7694,Decoration,Musical,Kurunegala Road,206,4.95,6,434,8,February,163600
7695,Security,Musical,Harispattuwa,113,4.21,15,154,11,May,98500
7696,Florist,Sports,Digana,89,3.62,20,127,6,June,54400
7697,Catering,Corporate,Peradeniya,467,3.36,15,364,4,September,209500
7698,Catering,Sports,Digana,287,4.06,13,11,12,October,271800
7699,Florist,Cultural,Peradeniya,553,3.26,17,929,7,September,91500
7700,Venue,Wedding,Gelioya,895,3.41,8,653,4,July,833600
7701,Decoration,Cultural,Anniewatta,399,3.38,17,66,5,September,108300
7702,Transport,Musical,Katugastota,162,4.31,7,854,7,October,78700
7703,Sound,Wedding,Kurunegala Road,309,4.06,12,509,3,December,107500
7704,Decoration,Exhibition,Digana,895,4.98,1,778,5,October,103300
7705,Lighting,Cultural,Gampola,212,4.28,8,580,2,November,89700
7706,Venue,Corporate,Ampitiya,729,3.67,5,485,10,October,626300
7707,Florist,Musical,Yatinuwara,773,3.91,17,756,11,October,99300
7708,Venue,Wedding,Ampitiya,590,4.28,9,264,4,May,428300
7709,Decoration,Corporate,Ampitiya,285,4.57,5,505,12,January,88900
7710,Decoration,Cultural,Wattegama,133,4.49,16,885,10,August,168000
7711,Makeup,Wedding,Ampitiya,516,4.64,13,716,12,July,71200
7712,Security,Birthday,Gelioya,566,3.04,10,638,11,February,80600
7713,Security,Birthday,Gampola,990,4.97,2,616,2,September,124200
7714,Sound,Birthday,Akurana,953,3.08,12,714,8,October,143700
7715,Photography,Musical,Anniewatta,295,4.86,4,215,10,January,162500
7716,Transport,Corporate,Peradeniya,474,3.07,14,843,8,December,77300
7717,Security,Corporate,Anniewatta,98,3.69,8,707,11,November,34000
7718,Decoration,Sports,Akurana,263,3.15,17,891,9,April,101900
7719,Photography,Birthday,Kadugannawa,685,3.43,10,973,7,October,236800
7720,Florist,Musical,Kadugannawa,445,4.92,13,521,8,March,107700
7721,Music,Cultural,Wattegama,677,4.12,1,531,2,January,163100
7722,Decoration,Exhibition,Digana,902,4.77,15,910,2,September,179300
7723,Music,Birthday,Madawala,533,3.21,13,945,11,December,148000
7724,Florist,Exhibition,Gampola,391,3.48,14,192,10,April,87500
7725,Transport,Exhibition,Yatinuwara,507,4.99,20,830,6,October,134600
7726,Makeup,Birthday,Kandy,749,4.41,2,573,7,October,156100
7727,Lighting,Birthday,Kurunegala Road,148,4.58,14,373,6,February,120700
7728,Transport,Sports,Madawala,100,4.94,9,358,2,October,61800
7729,Music,Cultural,Anniewatta,72,3.36,5,961,5,January,106900
7730,Transport,Exhibition,Katugastota,322,3.72,1,657,10,December,55700
7731,Makeup,Cultural,Pilimathalawa,965,3.56,17,698,5,July,168700
7732,Catering,Exhibition,Harispattuwa,861,3.06,15,388,3,May,325100
7733,Music,Exhibition,Peradeniya,75,3.76,13,232,10,October,109800
7734,Security,Wedding,Ampitiya,637,4.81,19,513,12,June,152200
7735,Makeup,Birthday,Pilimathalawa,341,3.36,9,625,5,May,56200
7736,Catering,Musical,Digana,817,4.33,17,586,6,June,309200
7737,Lighting,Wedding,Kurunegala Road,727,3.61,14,982,11,February,137800
7738,Lighting,Cultural,Kurunegala Road,324,4.11,17,62,3,January,125200
7739,Catering,Sports,Ampitiya,180,4.18,5,224,10,February,198100
7740,Photography,Musical,Peradeniya,107,3.75,20,457,12,June,80300
7741,Security,Musical,Katugastota,431,4.23,1,812,2,June,125400
7742,Makeup,Sports,Peradeniya,190,3.06,8,20,9,January,57300
7743,Venue,Birthday,Yatinuwara,626,3.9,17,208,7,June,319400
7744,Decoration,Musical,Tennekumbura,580,4.96,2,286,8,October,138400
7745,Photography,Exhibition,Kadugannawa,817,3.93,9,730,7,September,210300
7746,Security,Sports,Pilimathalawa,925,4.91,9,498,7,November,190400
7747,Photography,Cultural,Ampitiya,199,4.85,20,693,5,October,204400
7748,Transport,Wedding,Kadugannawa,396,3.71,17,323,11,November,58300
7749,Florist,Birthday,Kandy,237,3.29,9,987,8,August,67400
7750,Venue,Wedding,Akurana,549,3.2,16,433,3,September,644600
7751,Catering,Sports,Gampola,819,4.65,4,97,11,August,322100
7752,Security,Wedding,Wattegama,601,4.18,15,196,8,August,165500
7753,Lighting,Musical,Tennekumbura,163,3.58,1,988,10,November,63400
7754,Music,Wedding,Anniewatta,260,3.53,17,427,7,March,126700
7755,Catering,Birthday,Peradeniya,868,4.4,6,553,4,October,270500
7756,Lighting,Corporate,Digana,277,3.13,20,479,7,November,107100
7757,Makeup,Wedding,Gampola,699,4.37,2,347,10,May,92500
7758,Catering,Sports,Yatinuwara,325,4.34,17,221,12,February,108500
7759,Security,Wedding,Madawala,544,3.28,7,810,3,October,109000
7760,Music,Musical,Yatinuwara,58,3.97,9,390,3,March,76000
7761,Lighting,Wedding,Anniewatta,891,4.99,17,419,6,September,211200
7762,Lighting,Cultural,Kadugannawa,610,4.76,20,382,7,July,188600
7763,Transport,Cultural,Gelioya,180,4.6,4,431,8,March,60200
7764,Transport,Birthday,Wattegama,120,4.66,12,254,9,December,50400
7765,Music,Sports,Pilimathalawa,660,3.54,19,688,5,November,112400
7766,Music,Cultural,Gampola,767,3.59,17,409,3,October,123400
7767,Catering,Cultural,Digana,131,3.36,16,741,7,November,190700
7768,Florist,Sports,Kandy,345,4.54,5,643,11,July,81800
7769,Catering,Exhibition,Akurana,686,3.02,9,478,6,June,283500
7770,Venue,Wedding,Akurana,733,4.8,11,600,5,March,1054200
7771,Music,Exhibition,Pilimathalawa,646,4.7,13,642,4,August,96300
7772,Florist,Exhibition,Pilimathalawa,366,3.3,17,338,6,August,71800
7773,Security,Exhibition,Kurunegala Road,263,3.02,3,10,3,March,93100
7774,Venue,Sports,Kandy,982,4.62,14,478,10,May,901800
7775,Sound,Cultural,Tennekumbura,173,3.46,9,294,3,May,130100
7776,Security,Wedding,Pilimathalawa,457,4.26,19,517,5,February,125700
7777,Decoration,Musical,Yatinuwara,901,3.63,2,63,7,February,155000
7778,Security,Musical,Yatinuwara,801,3.29,12,438,3,July,113100
7779,Florist,Musical,Ampitiya,412,3.26,14,786,8,October,73400
7780,Makeup,Musical,Madawala,513,3.15,2,432,12,January,46600
7781,Makeup,Birthday,Ampitiya,364,4.13,10,245,9,September,77500
7782,Venue,Sports,Anniewatta,253,4.9,11,55,12,January,804600
7783,Lighting,Exhibition,Gelioya,61,3.97,6,337,5,July,60500
7784,Makeup,Sports,Akurana,717,4.24,19,765,4,March,123400
7785,Venue,Exhibition,Madawala,464,4.28,20,598,12,August,186800
7786,Decoration,Corporate,Katugastota,57,3.05,20,723,5,December,58600
7787,Music,Birthday,Katugastota,846,4.17,7,220,11,April,188400
7788,Catering,Birthday,Ampitiya,474,3.35,3,246,12,April,270400
7789,Sound,Wedding,Kurunegala Road,410,3.06,5,428,10,August,89500
7790,Sound,Musical,Katugastota,783,3.83,14,18,8,November,197500
7791,Photography,Corporate,Digana,181,3.44,2,280,4,September,83100
7792,Makeup,Exhibition,Gampola,43,3.82,19,364,7,April,46800
7793,Venue,Sports,Ampitiya,327,3.56,19,608,6,February,941900
7794,Decoration,Corporate,Pilimathalawa,926,4.22,3,237,9,March,171600
7795,Transport,Birthday,Akurana,579,3.44,16,789,2,March,107600
7796,Venue,Sports,Pilimathalawa,547,3.64,7,130,9,April,989900
7797,Catering,Birthday,Kandy,284,3.25,18,451,2,July,246500
7798,Catering,Wedding,Pilimathalawa,639,3.91,10,982,7,September,195300
7799,Photography,Birthday,Harispattuwa,906,4.85,14,395,11,October,271400
7800,Security,Exhibition,Yatinuwara,965,4.9,4,400,2,March,206400
7801,Venue,Wedding,Yatinuwara,365,4.7,14,910,7,January,308200
7802,Lighting,Wedding,Akurana,705,3.79,5,323,7,May,128300
7803,Makeup,Corporate,Anniewatta,220,4.94,10,344,3,October,78300
7804,Sound,Corporate,Kadugannawa,426,3.86,10,657,12,November,79900
7805,Photography,Sports,Katugastota,738,3.04,7,931,7,April,225000
7806,Catering,Cultural,Digana,893,3.38,15,781,4,November,340300
7807,Music,Exhibition,Kadugannawa,717,3.12,4,830,2,January,65000
7808,Sound,Cultural,Yatinuwara,194,3.17,7,350,9,July,60300
7809,Florist,Musical,Tennekumbura,898,4.11,11,398,3,November,110800
7810,Lighting,Wedding,Gampola,971,4.23,18,136,5,May,154900
7811,Decoration,Birthday,Katugastota,356,4.02,10,726,10,January,155600
7812,Catering,Wedding,Harispattuwa,573,3.18,2,687,4,February,152100
7813,Catering,Exhibition,Pilimathalawa,58,3.45,7,735,4,October,291300
7814,Lighting,Birthday,Yatinuwara,147,4.34,5,836,10,August,123900
7815,Venue,Corporate,Gelioya,69,3.16,8,271,8,February,239900
7816,Transport,Cultural,Kadugannawa,295,4.14,9,949,10,September,105800
7817,Security,Exhibition,Harispattuwa,193,4.96,16,512,10,January,54800
7818,Lighting,Birthday,Yatinuwara,427,3.81,7,27,5,July,53000
7819,Decoration,Exhibition,Katugastota,695,3.67,6,546,6,February,192500
7820,Venue,Wedding,Kandy,67,4.91,5,463,12,October,678800
7821,Venue,Wedding,Katugastota,841,4.02,1,869,6,June,471500
7822,Catering,Sports,Akurana,205,3.62,1,207,5,November,145300
7823,Photography,Corporate,Harispattuwa,617,4.9,20,979,11,October,269000
7824,Decoration,Wedding,Harispattuwa,741,4.42,7,572,7,March,96000
7825,Transport,Musical,Digana,704,4.39,1,595,9,October,97500
7826,Photography,Musical,Yatinuwara,639,3.59,16,856,5,June,144500
7827,Security,Corporate,Digana,94,3.76,5,851,3,May,60800
7828,Photography,Wedding,Madawala,816,4.48,4,933,2,October,244900
7829,Sound,Birthday,Akurana,540,3.05,12,220,4,December,122100
7830,Photography,Musical,Gelioya,168,3.59,14,407,7,December,204100
7831,Security,Cultural,Harispattuwa,847,4.43,1,934,7,June,169000
7832,Transport,Corporate,Yatinuwara,654,3.93,13,244,2,August,140500
7833,Transport,Wedding,Anniewatta,593,3.17,14,791,7,June,119900
7834,Lighting,Cultural,Harispattuwa,527,4.85,18,210,6,September,106200
7835,Florist,Sports,Tennekumbura,268,4.75,4,261,2,December,71700
7836,Security,Wedding,Kurunegala Road,595,3.87,14,876,11,October,120300
7837,Makeup,Wedding,Kadugannawa,58,4.88,1,968,8,April,28400
7838,Venue,Cultural,Pilimathalawa,189,4.05,15,856,8,February,946000
7839,Decoration,Cultural,Katugastota,895,3.75,11,532,4,July,111500
7840,Makeup,Wedding,Gampola,346,3.25,9,587,11,April,60800
7841,Music,Wedding,Tennekumbura,184,3.52,7,523,2,September,94000
7842,Music,Exhibition,Pilimathalawa,37,3.36,2,534,8,June,33000
7843,Sound,Musical,Akurana,113,4.59,10,874,5,November,64100
7844,Sound,Corporate,Digana,671,4.2,20,196,7,December,172700
7845,Music,Sports,Madawala,277,4.01,13,311,3,September,75000
7846,Music,Sports,Digana,701,3.81,2,446,9,July,162300
7847,Security,Musical,Yatinuwara,677,3.28,11,788,11,May,125900
7848,Music,Cultural,Tennekumbura,874,3.51,15,227,3,February,162900
7849,Security,Birthday,Gampola,377,3.2,5,356,4,January,73100
7850,Sound,Musical,Katugastota,94,4.31,4,174,8,May,43400
7851,Lighting,Birthday,Gampola,228,3.53,2,95,4,April,101300
7852,Sound,Exhibition,Gelioya,708,4.53,18,593,3,November,145100
7853,Lighting,Sports,Yatinuwara,642,3.85,15,501,6,November,163300
7854,Sound,Cultural,Peradeniya,510,4.33,2,344,4,January,129000
7855,Decoration,Corporate,Pilimathalawa,787,4.13,18,820,5,November,203100
7856,Decoration,Wedding,Kadugannawa,648,3.77,7,433,2,December,100800
7857,Venue,Corporate,Peradeniya,613,4.58,11,299,6,August,202900
7858,Sound,Wedding,Pilimathalawa,368,3.73,19,541,4,April,135400
7859,Security,Birthday,Yatinuwara,664,4.84,13,503,11,August,131300
7860,Transport,Exhibition,Kurunegala Road,952,4.34,7,829,10,February,150100
7861,Music,Birthday,Anniewatta,235,4.43,7,689,5,December,115400
7862,Venue,Cultural,Kandy,499,3.62,8,458,8,December,737000
7863,Music,Sports,Gelioya,325,4.18,10,678,10,January,88700
7864,Photography,Corporate,Peradeniya,88,4.95,18,612,6,March,119200
7865,Photography,Cultural,Ampitiya,423,3.53,5,249,4,March,89100
7866,Decoration,Cultural,Wattegama,275,4.59,14,371,11,September,97400
7867,Decoration,Musical,Gelioya,986,4.87,11,990,12,November,150500
7868,Catering,Exhibition,Kadugannawa,896,3.38,13,558,12,February,314400
7869,Music,Corporate,Pilimathalawa,535,3.91,4,604,7,March,135800
7870,Photography,Musical,Akurana,867,4.52,9,31,12,September,252300
7871,Catering,Cultural,Ampitiya,183,3.66,3,966,3,August,255700
7872,Decoration,Wedding,Peradeniya,852,4.19,15,465,3,December,223100
7873,Venue,Sports,Kandy,315,4.27,7,865,8,July,707600
7874,Transport,Musical,Tennekumbura,737,4.88,8,42,12,July,125400
7875,Security,Cultural,Digana,63,4.69,16,20,12,April,93400
7876,Music,Exhibition,Peradeniya,304,4.29,20,770,12,November,154100
7877,Lighting,Wedding,Katugastota,911,3.93,3,201,2,January,198400
7878,Security,Musical,Gelioya,233,3.66,9,280,5,March,65700
7879,Lighting,Wedding,Wattegama,341,3.3,15,626,11,March,62100
7880,Florist,Birthday,Harispattuwa,475,4.54,20,611,7,August,72700
7881,Security,Corporate,Ampitiya,824,3.47,3,69,12,October,150700
7882,Venue,Sports,Gelioya,792,3.73,16,55,9,January,368600
7883,Venue,Wedding,Peradeniya,886,3.02,17,597,12,January,375400
7884,Catering,Cultural,Yatinuwara,565,3.07,20,749,8,January,172600
7885,Makeup,Sports,Kandy,89,3.94,3,99,2,March,43900
7886,Photography,Musical,Kandy,799,4.82,18,956,10,April,268600
7887,Sound,Exhibition,Kandy,526,4.06,10,736,12,March,182800
7888,Transport,Birthday,Gelioya,955,3.74,11,554,12,August,204800
7889,Photography,Wedding,Wattegama,965,4.84,12,86,5,February,303300
7890,Security,Birthday,Wattegama,723,3.75,1,130,11,August,122600
7891,Makeup,Sports,Anniewatta,111,4.8,16,392,3,November,83100
7892,Decoration,Musical,Kandy,738,4.57,5,115,7,August,258000
7893,Decoration,Wedding,Anniewatta,875,4.98,6,303,5,January,204300
7894,Florist,Wedding,Ampitiya,232,3.08,11,705,2,November,54600
7895,Security,Wedding,Ampitiya,257,4.02,10,958,8,June,118400
7896,Florist,Corporate,Wattegama,950,3.06,13,325,2,August,110400
7897,Decoration,Exhibition,Gelioya,244,3.85,13,879,12,March,114300
7898,Florist,Exhibition,Pilimathalawa,521,3.05,3,274,12,September,58300
7899,Florist,Musical,Pilimathalawa,126,4.87,2,457,7,February,67500
7900,Lighting,Birthday,Tennekumbura,471,3.18,11,405,4,July,88400
7901,Venue,Wedding,Ampitiya,32,3.35,1,434,6,August,424600
7902,Music,Exhibition,Digana,373,4.68,17,187,8,November,141500
7903,Music,Corporate,Tennekumbura,509,3.6,10,103,7,January,146800
7904,Security,Corporate,Madawala,818,3.98,8,463,4,October,167900
7905,Sound,Exhibition,Gelioya,675,3.37,17,909,6,March,153200
7906,Transport,Musical,Pilimathalawa,162,3.08,2,491,10,February,58200
7907,Venue,Cultural,Kadugannawa,412,4.3,16,946,9,August,482700
7908,Transport,Wedding,Harispattuwa,341,4.32,17,876,8,November,87800
7909,Music,Exhibition,Ampitiya,295,4.07,18,636,5,February,117100
7910,Photography,Wedding,Katugastota,671,3.47,7,790,9,January,117300
7911,Catering,Wedding,Peradeniya,859,3.75,10,852,12,August,242900
7912,Photography,Musical,Gampola,267,3.57,15,788,11,May,157300
7913,Transport,Exhibition,Katugastota,119,3.11,9,345,8,October,78700
7914,Decoration,Musical,Gampola,795,3.77,20,495,5,November,114700
7915,Music,Cultural,Anniewatta,527,3.83,7,599,4,January,161400
7916,Venue,Exhibition,Anniewatta,323,3.03,10,792,4,August,688300
7917,Photography,Musical,Harispattuwa,733,3.78,2,974,6,April,214200
7918,Photography,Sports,Gelioya,195,4.19,3,103,7,November,120900
7919,Makeup,Sports,Madawala,206,4.78,2,63,2,February,75500
7920,Sound,Musical,Katugastota,590,3.57,9,326,11,September,99000
7921,Makeup,Wedding,Harispattuwa,500,4.37,14,285,6,April,131400
7922,Music,Corporate,Akurana,540,4.7,16,937,7,May,176800
7923,Venue,Musical,Kandy,396,3.29,17,883,11,January,229000
7924,Music,Birthday,Kurunegala Road,413,4.09,14,434,4,March,138900
7925,Security,Sports,Harispattuwa,434,3.98,7,81,11,May,95700
7926,Music,Birthday,Kurunegala Road,25,3.74,9,635,9,January,39800
7927,Decoration,Cultural,Katugastota,781,3.5,16,137,4,March,191800
7928,Venue,Cultural,Madawala,104,4.15,9,747,10,May,507400
7929,Makeup,Corporate,Kandy,640,4.98,6,725,10,June,146600
7930,Makeup,Sports,Gelioya,147,4.78,11,141,2,January,83700
7931,Sound,Wedding,Digana,604,3.83,17,886,10,May,193900
7932,Transport,Wedding,Harispattuwa,175,3.05,3,126,7,January,72700
7933,Catering,Exhibition,Kandy,201,4.32,9,26,12,September,116800
7934,Music,Sports,Wattegama,539,4,20,22,2,May,152800
7935,Sound,Exhibition,Pilimathalawa,478,3.56,20,135,9,October,154900
7936,Venue,Musical,Digana,810,4.45,18,184,3,May,653800
7937,Decoration,Corporate,Anniewatta,807,4.42,5,594,6,March,158900
7938,Sound,Corporate,Ampitiya,710,4.16,13,435,11,August,166100
7939,Photography,Sports,Gampola,763,4.39,20,684,8,August,209700
7940,Lighting,Exhibition,Pilimathalawa,114,4.12,14,672,3,April,65400
7941,Decoration,Cultural,Kandy,382,3.31,10,768,9,August,156600
7942,Venue,Cultural,Tennekumbura,967,3.53,9,968,7,May,200700
7943,Lighting,Musical,Akurana,44,4.42,8,86,8,April,96300
7944,Decoration,Cultural,Kandy,206,4.15,17,670,5,June,163500
7945,Photography,Musical,Tennekumbura,899,3.68,11,84,8,December,182900
7946,Photography,Sports,Harispattuwa,787,4.65,12,927,9,August,126000
7947,Sound,Musical,Kandy,281,4.97,18,433,3,October,136600
7948,Lighting,Birthday,Kandy,833,4.37,1,72,10,June,89500
7949,Venue,Wedding,Anniewatta,54,3.84,16,291,8,November,419800
7950,Sound,Musical,Ampitiya,71,4.3,18,833,12,August,45900
7951,Photography,Cultural,Pilimathalawa,757,3.94,20,984,9,July,145900
7952,Photography,Musical,Anniewatta,468,4.76,6,897,8,July,164900
7953,Photography,Cultural,Yatinuwara,473,3.2,8,814,7,May,178200
7954,Florist,Exhibition,Gampola,815,4.45,5,275,7,December,166100
7955,Catering,Corporate,Kandy,132,3.12,13,266,7,November,106000
7956,Photography,Corporate,Katugastota,660,4.78,9,19,10,July,203800
7957,Florist,Sports,Kurunegala Road,312,3.27,3,672,4,May,47500
7958,Decoration,Corporate,Kurunegala Road,495,3.83,2,577,3,March,125200
7959,Music,Wedding,Gampola,920,3.06,20,765,10,September,155100
7960,Florist,Birthday,Kurunegala Road,450,3.73,8,426,4,November,87900
7961,Venue,Wedding,Ampitiya,761,3.97,6,1000,5,January,536000
7962,Security,Cultural,Anniewatta,38,4.57,10,281,10,January,96100
7963,Makeup,Exhibition,Peradeniya,168,3.84,18,390,7,December,62600
7964,Florist,Sports,Akurana,751,4.77,14,979,3,July,153600
7965,Decoration,Corporate,Pilimathalawa,96,4.32,10,441,4,December,102600
7966,Lighting,Birthday,Peradeniya,146,3.49,19,204,10,April,59300
7967,Transport,Corporate,Tennekumbura,973,4.67,17,166,5,September,174800
7968,Sound,Cultural,Katugastota,608,3.46,19,482,6,July,98400
7969,Lighting,Wedding,Akurana,516,3.61,15,754,9,August,145700
7970,Transport,Musical,Harispattuwa,723,3.19,20,101,3,May,120600
7971,Venue,Wedding,Tennekumbura,774,4.79,2,785,12,January,1094600
7972,Transport,Exhibition,Katugastota,818,3.99,11,858,11,August,130500
7973,Decoration,Cultural,Harispattuwa,529,4.84,9,484,10,October,133400
7974,Security,Exhibition,Gampola,232,3.18,4,296,2,December,53300
7975,Transport,Corporate,Pilimathalawa,813,3.02,3,688,3,October,94100
7976,Music,Wedding,Gelioya,630,4.89,16,705,11,April,177400
7977,Makeup,Exhibition,Gelioya,757,3.4,15,664,12,August,155500
7978,Music,Musical,Tennekumbura,417,3.1,20,48,6,September,77600
7979,Security,Birthday,Ampitiya,435,4.64,18,998,6,June,132800
7980,Makeup,Exhibition,Peradeniya,864,3.84,12,947,6,June,150600
7981,Venue,Cultural,Harispattuwa,396,4.43,8,400,11,May,368500
7982,Transport,Cultural,Yatinuwara,217,4.37,12,448,10,August,104000
7983,Lighting,Birthday,Yatinuwara,283,3.21,16,769,2,June,113200
7984,Sound,Corporate,Kadugannawa,254,3.24,16,66,2,March,90400
7985,Florist,Musical,Madawala,414,4.7,17,393,2,November,67200
7986,Sound,Corporate,Peradeniya,587,4.61,7,954,7,February,89500
7987,Lighting,Birthday,Akurana,431,3.97,18,716,9,August,136800
7988,Lighting,Musical,Yatinuwara,779,3.38,3,40,4,April,190400
7989,Music,Exhibition,Kandy,841,4.38,14,793,8,September,205700
7990,Lighting,Exhibition,Peradeniya,833,3.6,16,82,10,September,115700
